Track,acousticness,danceability,energy,liveness,speechiness,valence
La flaca,0.5200000000000009,0.8709999999999982,0.4810000000000011,0.08089999999999987,0.0382999999999999,0.6640000000000011
La foguera,0.0863,0.795,0.724,0.0642,0.0404,0.906
La huella,0.661,0.625,0.465,0.109,0.113,0.479
La vuelta,0.726,0.521,0.436,0.0946,0.026,0.296
La Última Canción,0.426,0.793,0.605,0.334,0.119,0.268
Lalala,0.17800000000000002,0.843,0.38999999999999996,0.137,0.0846,0.49499999999999994
Last Christmas,0.18900000000000003,0.7349999999999997,0.4779999999999998,0.35500000000000026,0.029299999999999996,0.9469999999999994
Laugh Now Cry Later (feat. Lil Durk),0.2439999999999998,0.7610000000000007,0.5180000000000006,0.107,0.1340000000000002,0.5219999999999991
"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",0.11100000000000032,0.8629999999999998,0.6689999999999979,0.05689999999999999,0.2819999999999989,0.9470000000000021
"Lemonade (feat. Anuel AA, Gunna, Don Toliver & NAV) - Latin Remix",0.294,0.795,0.631,0.11100000000000002,0.0825,0.502
"Lemonade (feat. Gunna, Don Toliver & NAV)",0.25,0.7999999999999984,0.6580000000000008,0.11100000000000017,0.07899999999999993,0.462000000000001
Lento,0.522,0.87,0.721,0.108,0.11,0.489
Les Duele,0.15399999999999994,0.7650000000000002,0.785,0.20199999999999999,0.10700000000000003,0.8219999999999995
Les coses senzilles,0.245,0.66,0.54,0.09,0.0382,0.594
Let It Snow! Let It Snow! Let It Snow!,0.9120000000000003,0.4509999999999999,0.24000000000000007,0.175,0.035100000000000006,0.7009999999999998
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),0.9030000000000004,0.652,0.25899999999999995,0.36200000000000004,0.0595,0.8360000000000002
Level of Concern,0.32,0.754,0.583,0.144,0.0432,0.77
Levitating,0.00883,0.702,0.825,0.0674,0.0601,0.915
Levitating (feat. DaBaby),0.008830000000000003,0.7019999999999994,0.8249999999999995,0.06739999999999999,0.06010000000000002,0.9149999999999994
Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],0.0373,0.808,0.655,0.208,0.139,0.56
Liar,0.0169,0.7400000000000001,0.4980000000000001,0.319,0.04560000000000001,0.652
Libertad y Salud,0.401,0.587,0.691,0.112,0.055,0.326
Libre Sin Dinero,0.477,0.768,0.58,0.17,0.0829,0.486
Life Goes On,0.00691,0.566,0.7160000000000001,0.37000000000000005,0.0424,0.45000000000000007
Life Is Good (feat. Drake),0.0705999999999999,0.6759999999999994,0.6090000000000008,0.15200000000000008,0.48100000000000054,0.5079999999999995
Like It Is,0.121,0.794,0.728,0.227,0.114,0.36
Like It's Christmas,0.0183,0.725,0.571,0.0519,0.102,0.61
Little Talks,0.0341,0.324,0.441,0.0862,0.0451,0.288
Llamé pa' verte,0.0774,0.906,0.742,0.0858,0.153,0.83
Llegará,0.5409999999999998,0.8179999999999994,0.7439999999999999,0.10599999999999993,0.032699999999999986,0.7409999999999998
Llegó la Navidad,0.0913,0.537,0.897,0.106,0.0817,0.696
Llorando en la Limo (feat. Alizzz),0.04059999999999998,0.7919999999999999,0.4180000000000001,0.24500000000000005,0.17600000000000005,0.37100000000000016
Lo Malo,0.226,0.767,0.763,0.125,0.104,0.491
Lo Que Me Dé la Gana,0.0609,0.508,0.903,0.146,0.358,0.539
Lo siento,0.6550000000000009,0.3620000000000004,0.42000000000000126,0.13299999999999945,0.0582,0.2839999999999994
Loco,0.15800000000000056,0.8199999999999958,0.5649999999999985,0.04690000000000012,0.1700000000000009,0.7729999999999982
Loco - Remix,0.157,0.908000000000001,0.5290000000000017,0.06339999999999987,0.13499999999999984,0.7429999999999992
Loco Contigo (feat. J. Balvin & Tyga),0.27800000000000036,0.6939999999999998,0.7580000000000002,0.10200000000000006,0.218,0.3709999999999999
"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",0.09820000000000009,0.789000000000001,0.6940000000000004,0.09619999999999987,0.0729,0.5489999999999997
Locura,0.08060000000000034,0.7580000000000016,0.7779999999999991,0.19800000000000034,0.06569999999999976,0.5319999999999974
Lola Bunny,0.1930000000000005,0.7690000000000019,0.8990000000000007,0.23,0.050300000000000004,0.8720000000000009
Lonely (with benny blanco),0.8639999999999991,0.6310000000000001,0.2390000000000004,0.11599999999999984,0.039800000000000044,0.09269999999999985
Look At Her Now,0.114,0.753,0.564,0.359,0.252,0.55
"Los Abrazos Prohibidos (feat. Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Iván Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwán, Nacho Vegas, Nina de Juan, Rozalén, Joaquín Sabina, Santi Balmes & Xoel López)",0.05520000000000001,0.49100000000000005,0.5620000000000002,0.24900000000000005,0.061099999999999995,0.26100000000000007
Los Huesos,0.0724,0.7770000000000007,0.8040000000000007,0.06369999999999994,0.22800000000000004,0.8659999999999999
Los Peces No Tienen Corazón,0.0185,0.749,0.831,0.112,0.0306,0.945
Los Peces en el Rio,0.806,0.655,0.41,0.235,0.0523,0.859
Los Porros No,0.139,0.867,0.613,0.0415,0.54,0.615
Los Ángeles Visten de Blanco,0.215,0.692,0.708,0.173,0.0317,0.338
Lose Control,0.12899999999999984,0.5979999999999996,0.5259999999999999,0.1399999999999999,0.041500000000000044,0.529
Lose Somebody,0.344,0.58,0.586,0.0755,0.0357,0.507
Lose You To Love Me,0.5560000000000006,0.4879999999999996,0.343,0.21000000000000008,0.043600000000000035,0.09779999999999994
Love Again,0.00173,0.659,0.667,0.1,0.0339,0.468
Love To Hate Me,0.0334,0.686,0.64,0.0801,0.159,0.597
Lovesick Girls,0.00559,0.654,0.707,0.0873,0.0664,0.448
LowKey,0.14400000000000007,0.7640000000000007,0.693,0.25399999999999967,0.3960000000000005,0.682
Lucid Dreams,0.349,0.511,0.566,0.34,0.2,0.218
Luna,0.19499999999999998,0.787,0.564,0.106,0.057600000000000005,0.258
Lágrimas De Cocodrilo,0.113,0.84,0.805,0.0708,0.107,0.612
MALA SANTA,0.311,0.8509999999999992,0.7009999999999984,0.16300000000000017,0.03960000000000006,0.5270000000000007
MALAMENTE - Cap.1: Augurio,0.549,0.8930000000000003,0.482,0.07519999999999999,0.08729999999999999,0.5299999999999999
MALDITA POBREZA,0.1390000000000001,0.7620000000000003,0.8610000000000004,0.0956,0.06519999999999997,0.5879999999999995
MAMACITA,0.1929999999999999,0.8940000000000032,0.6350000000000013,0.08230000000000003,0.04729999999999991,0.42799999999999844
MAPA DE CALOR,0.041,0.776,0.546,0.0773,0.277,0.655
MERA (with Dalex & Álvaro Díaz),0.011499999999999998,0.539,0.6849999999999999,0.317,0.126,0.298
MIB,0.184,0.92,0.561,0.0768,0.149,0.6310000000000001
MONEY TILL I DIE,0.2769999999999999,0.689,0.6189999999999999,0.29100000000000026,0.07209999999999991,0.2349999999999998
MORE,0.00257,0.66,0.787,0.323,0.032,0.19900000000000004
Ma Vie (feat. Yay),0.00612,0.9360000000000002,0.8249999999999996,0.07030000000000002,0.18900000000000003,0.843
Madrid (feat. Myke Towers),0.23900000000000055,0.7639999999999993,0.7409999999999998,0.10699999999999979,0.10100000000000034,0.8020000000000025
Madrid X Marbella,0.137,0.702,0.729,0.0603,0.0762,0.561
Mala,0.24,0.83,0.806,0.16,0.0864,0.689
Mala Cara,0.329,0.8289999999999998,0.7199999999999999,0.138,0.0579,0.606
Mala Vida,0.2850000000000001,0.5210000000000004,0.6750000000000003,0.29900000000000015,0.17499999999999993,0.3800000000000001
Malabares,0.285,0.74,0.563,0.0962,0.37,0.525
Malaikah,0.098,0.813,0.577,0.146,0.0811,0.39
Maldad (with Maluma),0.00179,0.5980000000000001,0.8090000000000002,0.2590000000000001,0.13799999999999993,0.6529999999999999
Mami,0.5979999999999992,0.6159999999999998,0.6490000000000008,0.07879999999999986,0.463999999999999,0.6560000000000017
Mamichula - con Nicki Nicole,0.5819999999999984,0.6959999999999987,0.6779999999999983,0.13400000000000026,0.0734999999999998,0.3459999999999986
Maniac,0.00559,0.595,0.818,0.0359,0.0337,0.92
Mariachi,0.83,0.569,0.423,0.0866,0.18700000000000003,0.48899999999999993
Mariposa,0.513,0.669,0.704,0.0653,0.0458,0.31
Masoquista,0.429,0.76,0.731,0.0548,0.149,0.809
Matemáticas,0.057,0.602,0.728,0.0797,0.237,0.513
Mayor,0.25499999999999995,0.8079999999999999,0.7360000000000003,0.105,0.11399999999999998,0.8060000000000006
Me Equivocaré,0.06230000000000017,0.5639999999999957,0.7290000000000048,0.037800000000000104,0.1589999999999994,0.7259999999999992
Me Gusta,0.05589999999999981,0.7750000000000038,0.6959999999999984,0.15699999999999886,0.06810000000000006,0.7750000000000038
Me Gusta (with Cardi B & Myke Towers),0.4480000000000003,0.9099999999999999,0.6039999999999995,0.08630000000000003,0.08199999999999998,0.8069999999999995
Me Iré,0.269,0.704,0.395,0.183,0.0768,0.178
Me Olvidé De Los 2,0.5250000000000001,0.7219999999999998,0.37000000000000005,0.14599999999999996,0.20299999999999996,0.306
Me Provocas,0.011500000000000002,0.6790000000000009,0.8790000000000013,0.3430000000000007,0.05560000000000008,0.325
Me Quedo,0.432000000000001,0.8239999999999997,0.7139999999999989,0.44199999999999917,0.051000000000000115,0.7699999999999988
Me Rehúso,0.0231,0.744,0.804,0.0494,0.0677,0.426
Me Va Bonito,0.733,0.844,0.339,0.097,0.153,0.599
Me Vale,0.0014500000000000049,0.5250000000000011,0.7819999999999984,0.0777999999999999,0.06189999999999978,0.7379999999999997
Me gusta como eres,0.67,0.571,0.43,0.109,0.0368,0.179
Me llama,0.17500000000000024,0.6820000000000005,0.5499999999999996,0.11599999999999984,0.1050000000000002,0.27100000000000046
Me mata,0.309,0.733,0.846,0.0947,0.0662,0.961
Me vas a ver,0.8670000000000001,0.5360000000000008,0.28699999999999987,0.10100000000000012,0.10299999999999991,0.7010000000000004
Medusa,0.20100000000000037,0.8870000000000003,0.5979999999999992,0.10900000000000047,0.2120000000000007,0.39400000000000013
Mejor,0.18499999999999997,0.5240000000000007,0.5769999999999991,0.103,0.17999999999999988,0.19
Mejores Amigos,0.156,0.624,0.7400000000000001,0.103,0.0363,0.9049999999999998
Memories,0.8369999999999985,0.764000000000001,0.31999999999999973,0.08220000000000019,0.05460000000000016,0.575000000000002
Messi,0.0131,0.477,0.832,0.139,0.0509,0.442
Mi Consuelo,0.49399999999999983,0.8539999999999994,0.7330000000000003,0.106,0.05319999999999999,0.7319999999999998
Mi Cuarto,0.8190000000000017,0.8539999999999993,0.5249999999999999,0.14600000000000043,0.21399999999999952,0.6299999999999997
Mi Error - Remix,0.09849999999999978,0.6629999999999986,0.8409999999999995,0.45000000000000023,0.10399999999999994,0.432
Mi Estilo de Vida II,0.226,0.6879999999999998,0.8209999999999998,0.37599999999999995,0.129,0.694
Mi Ex,0.373,0.81,0.6830000000000002,0.126,0.20200000000000004,0.247
Mi Isla / 10k,0.288,0.845,0.495,0.124,0.189,0.624
Mi Niña,0.24500000000000124,0.7510000000000019,0.763499999999997,0.1107000000000001,0.12479999999999954,0.6670000000000008
Mi Pequeño Chernóbil,0.00538,0.5090000000000001,0.6690000000000003,0.107,0.0423,0.305
Mi Persona Favorita,0.5379999999999985,0.5810000000000013,0.6590000000000004,0.06559999999999992,0.11599999999999978,0.5769999999999986
Mi Regalo Mas Bonito,0.710999999999999,0.6689999999999987,0.5240000000000008,0.22299999999999995,0.34499999999999953,0.6719999999999986
Mi Religión,0.2670000000000013,0.8509999999999992,0.7290000000000028,0.1970000000000004,0.027499999999999913,0.9730000000000053
Mi Vieja,0.774,0.4640000000000001,0.487,0.122,0.0667,0.201
Mi accidente preferido (con Juancho Sidecars y Sidecars),0.18799999999999997,0.626,0.689,0.15200000000000005,0.02559999999999999,0.5799999999999998
Mi gran noche,0.579,0.645,0.653,0.0726,0.0629,0.868
Midnight Sky,0.0011499999999999985,0.7049999999999987,0.8139999999999984,0.20299999999999968,0.03460000000000007,0.2590000000000003
Miedito o Qué? (feat. KAROL G),0.12,0.851,0.776,0.1,0.0561,0.804
Mil Ocells,0.25,0.657,0.541,0.105,0.0327,0.709
Mil Tequilas,0.22399999999999878,0.6730000000000016,0.7719999999999972,0.09570000000000053,0.12700000000000009,0.2870000000000012
Milionària,0.6020000000000002,0.8569999999999995,0.5740000000000001,0.06630000000000001,0.41600000000000026,0.9059999999999996
Mina el Hammani,0.162,0.851,0.476,0.168,0.288,0.223
Mirándote,0.23600000000000024,0.689,0.7389999999999993,0.11099999999999995,0.11200000000000009,0.4729999999999997
Mis Deseos / Feliz Navidad (with Thalia),0.6,0.657,0.571,0.195,0.0379,0.798
Misteriosamente Hoy,0.0818,0.651,0.886,0.17699999999999996,0.0313,0.555
Mistletoe,0.49800000000000016,0.657,0.5600000000000003,0.07940000000000001,0.0467,0.8539999999999998
Modo Avión,0.269,0.785,0.922,0.105,0.0792,0.91
Mood,0.20199999999999999,0.798,0.7039999999999998,0.127,0.24500000000000002,0.819
"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",0.15099999999999994,0.721,0.7449999999999997,0.37199999999999994,0.036599999999999994,0.699
Mood (feat. iann dior),0.17399999999999974,0.7009999999999984,0.7159999999999986,0.3240000000000001,0.03609999999999995,0.7319999999999994
Mood Swings (feat. Lil Tjay),0.487,0.48,0.602,0.0848,0.368,0.269
Moonlight,0.0481,0.806,0.718,0.119,0.0821,0.598
Motorola,0.22600000000000026,0.8800000000000003,0.7409999999999998,0.0894,0.05529999999999995,0.7790000000000006
Muchacha,0.07840000000000012,0.8299999999999986,0.8370000000000023,0.08239999999999985,0.14099999999999957,0.7439999999999999
Muerto,0.454,0.539,0.267,0.101,0.714,0.174
Mujer Bruja,0.0946,0.773,0.917,0.0885,0.0629,0.763
Mundo imperfecto,0.101,0.61,0.747,0.325,0.035,0.758
Muévelo,0.41500000000000203,0.593999999999997,0.8079999999999994,0.5649999999999984,0.04889999999999983,0.9190000000000039
My Oh My (feat. DaBaby),0.018000000000000002,0.7240000000000001,0.4909999999999998,0.0887,0.0296,0.38299999999999995
MÁS DE UNA CITA,0.012199999999999992,0.8650000000000005,0.5,0.09799999999999992,0.08610000000000004,0.3170000000000001
Más De La Una,0.5180000000000001,0.6050000000000003,0.8000000000000003,0.07630000000000002,0.3120000000000001,0.7319999999999998
Más De Lo Que Aposté,0.0754000000000001,0.620999999999999,0.9180000000000033,0.1300000000000001,0.05520000000000004,0.8340000000000023
Más y Más,0.2690000000000001,0.6990000000000007,0.7719999999999992,0.03899999999999997,0.26299999999999996,0.4289999999999999
Música,0.21999999999999995,0.7880000000000001,0.8200000000000002,0.07989999999999997,0.16899999999999984,0.8539999999999994
NADA (with Lauren Jauregui & C. Tangana),0.15200000000000002,0.8260000000000002,0.5039999999999998,0.3689999999999999,0.14000000000000007,0.5090000000000001
NI BIEN NI MAL,0.556,0.826,0.449,0.273,0.0674,0.337
NO TE HAS IDO Y YA TE EXTRAÑO,0.02610000000000001,0.4879999999999998,0.8070000000000003,0.0919,0.08730000000000003,0.23
Nada,0.051800000000000054,0.6839999999999986,0.8080000000000028,0.08580000000000018,0.06099999999999996,0.7120000000000021
Nada Sale Mal,0.282,0.8290000000000002,0.6349999999999999,0.08369999999999997,0.13200000000000006,0.4020000000000001
Nana del Mediterráneo,0.815,0.267,0.158,0.119,0.0347,0.276
Narcos,0.34700000000000075,0.6140000000000002,0.7459999999999988,0.0874000000000001,0.1960000000000005,0.6009999999999992
"Nathy Peluso: Bzrp Music Sessions, Vol. 36",0.25,0.6499999999999997,0.6550000000000002,0.0691,0.4049999999999998,0.7349999999999997
"Navidad, Navidad",0.355,0.508,0.843,0.156,0.155,0.748
Night Crawling (feat. Billy Idol),0.0378,0.638,0.918,0.0948,0.0382,0.668
No Drama,0.16600000000000004,0.7079999999999997,0.8150000000000002,0.5229999999999998,0.06919999999999997,0.8550000000000003
No Encuentro Palabras,0.152,0.742,0.694,0.0979,0.0658,0.63
No Hace Na,0.203,0.771,0.739,0.156,0.0783,0.445
No Idea,0.524,0.652,0.631,0.165,0.0893,0.35
No La Mires,0.21900000000000003,0.7110000000000001,0.7720000000000001,0.122,0.109,0.689
No Llores Mujer,0.169,0.693,0.5579999999999999,0.0867,0.0366,0.298
No Me Acostumbro,0.38100000000000006,0.7009999999999997,0.7999999999999999,0.12999999999999998,0.129,0.7059999999999998
No Me Ame,0.04109999999999996,0.6799999999999998,0.765999999999999,0.11599999999999995,0.09229999999999992,0.2799999999999998
No Me Conoce - Remix,0.14399999999999896,0.8040000000000007,0.7860000000000011,0.09280000000000037,0.07349999999999951,0.5749999999999976
No Me Llama,0.10200000000000004,0.6880000000000001,0.7509999999999999,0.07709999999999997,0.2599999999999999,0.6920000000000001
No Me Olvida,0.15000000000000002,0.8550000000000003,0.8019999999999997,0.28899999999999987,0.109,0.4369999999999998
No Puedo Amar,0.2899999999999994,0.543999999999999,0.710999999999999,0.06960000000000008,0.2260000000000001,0.5409999999999989
No Puedo Vivir Sin Ti,0.41200000000000025,0.593,0.8039999999999996,0.109,0.03699999999999998,0.596
No Quiero Verte,0.16999999999999996,0.7950000000000012,0.6379999999999998,0.28399999999999986,0.06379999999999995,0.7040000000000004
No Se Da Cuenta,0.13799999999999993,0.811,0.753,0.25300000000000006,0.04030000000000005,0.5189999999999992
No Se Perdona,0.4569999999999999,0.8450000000000001,0.628,0.0656,0.19500000000000003,0.5579999999999999
No Se Puede,0.753,0.664,0.257,0.265,0.188,0.21
No Te Creo,0.129,0.762,0.892,0.107,0.189,0.514
No Te Debí Besar,0.125,0.6719999999999987,0.6839999999999989,0.18299999999999986,0.31599999999999967,0.6199999999999991
No Te Enamores - Remix,0.573,0.824,0.8369999999999999,0.27099999999999996,0.107,0.58
No Te Imaginas,0.37800000000000006,0.8709999999999996,0.593,0.0625,0.157,0.8230000000000003
No Te Preocupes por Mi,0.1189999999999998,0.4810000000000003,0.5979999999999992,0.0937999999999999,0.030899999999999952,0.40800000000000086
No Te Vayas,0.211,0.717,0.799,0.259,0.0525,0.619
No Te Veo - Remix,0.48499999999999993,0.8609999999999999,0.786,0.113,0.229,0.778
No Termino,0.044299999999999964,0.701999999999999,0.7490000000000001,0.08389999999999995,0.03279999999999999,0.8170000000000001
No Time To Die,0.9170000000000004,0.38,0.21900000000000003,0.0827,0.03580000000000001,0.0517
No Vuelvas Más,0.4339999999999998,0.8659999999999998,0.6019999999999988,0.05670000000000011,0.08439999999999981,0.835999999999999
Noche De Paz,0.256,0.439,0.677,0.0847,0.0409,0.402
Noche de Paz,0.163,0.723,0.71,0.213,0.155,0.719
Normal,0.5460000000000018,0.748999999999998,0.6539999999999994,0.09060000000000014,0.06450000000000009,0.4749999999999994
Normal que se lo crea (feat. Keen Levy),0.03679999999999995,0.6589999999999994,0.7710000000000007,0.06419999999999987,0.1159999999999998,0.6790000000000007
Nos Perdone,0.204,0.697,0.7999999999999999,0.07579999999999999,0.254,0.5
Nubes,0.614,0.596,0.572,0.112,0.131,0.532
Nubes Negras,0.33999999999999997,0.766,0.545,0.09999999999999999,0.0737,0.42800000000000005
Nuestro Nombre,0.737,0.6,0.603,0.101,0.0337,0.344
Nuevo mundo (feat. Juancho Marqués),0.446,0.717,0.739,0.14,0.0525,0.528
Nunca Debiste Cruzar el Mississippi,0.79,0.702,0.216,0.108,0.0398,0.432
Nunca Estoy,0.47599999999999915,0.9130000000000035,0.36899999999999983,0.30899999999999866,0.12000000000000029,0.43600000000000294
Nunca Te Olvidé,0.052100000000000014,0.564,0.8320000000000004,0.06899999999999998,0.04810000000000001,0.8260000000000002
ON,0.118,0.583,0.8169999999999998,0.338,0.0987,0.438
Ocean,0.9330000000000002,0.727,0.482,0.38800000000000007,0.115,0.48699999999999993
Oh Santa! (feat. Ariana Grande & Jennifer Hudson),0.0339,0.648,0.938,0.0564,0.115,0.849
Ojitos,0.10500000000000004,0.7130000000000002,0.6509999999999999,0.08930000000000006,0.12100000000000007,0.5489999999999997
Old Town Road - Remix,0.0533,0.8779999999999999,0.619,0.11300000000000002,0.10200000000000001,0.639
Only Fans - Remix,0.4220000000000004,0.7220000000000008,0.7449999999999992,0.19100000000000025,0.34499999999999975,0.8179999999999994
Only Human,0.10800000000000001,0.7950000000000009,0.4959999999999999,0.06449999999999995,0.07220000000000003,0.8739999999999999
Orphans,0.077,0.82,0.827,0.103,0.0614,0.62
Otro Trago,0.1360000000000001,0.7459999999999996,0.6999999999999996,0.10999999999999997,0.3409999999999998,0.6189999999999999
Otro Trago - Remix,0.07109999999999986,0.7249999999999972,0.7900000000000004,0.060200000000000024,0.19700000000000012,0.7630000000000029
Over Now (with The Weeknd),0.0759,0.612,0.884,0.247,0.0454,0.679
P FKN R,0.40900000000000025,0.8200000000000002,0.6350000000000003,0.24399999999999983,0.07719999999999998,0.5280000000000001
PA' ROMPERLA,0.01600000000000001,0.7720000000000018,0.8299999999999986,0.08430000000000018,0.05989999999999998,0.6970000000000017
PAM,0.2890000000000011,0.8890000000000032,0.8629999999999997,0.07979999999999994,0.07569999999999998,0.7760000000000027
POPSTAR (feat. Drake),0.05699999999999999,0.8000000000000004,0.5599999999999999,0.134,0.26099999999999995,0.4499999999999997
PORFA,0.09479999999999959,0.8429999999999969,0.5490000000000035,0.15500000000000058,0.16400000000000087,0.5420000000000014
"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",0.07649999999999976,0.7930000000000031,0.7369999999999977,0.0747,0.0785,0.6970000000000018
Pa Los Gustos Los Colores,0.18999999999999984,0.741999999999999,0.6829999999999999,0.0946999999999998,0.11800000000000016,0.4119999999999997
Pa Que No Te Duermas,0.35999999999999993,0.6640000000000003,0.6799999999999998,0.125,0.226,0.36800000000000016
Pa Ti,0.286,0.86,0.762,0.0697,0.0447,0.763
Pa Ti - Spanglish Version,0.244,0.856,0.767,0.0648,0.0415,0.787
Pa toda la vida (feat. Mozart La Para),0.2180000000000012,0.6919999999999984,0.6389999999999997,0.1469999999999993,0.22800000000000098,0.5109999999999988
Pa' La Cultura,0.0249,0.755,0.854,0.389,0.0517,0.588
Pa' Llamar Tu Atención (feat. MC Bin Laden),0.18799999999999997,0.884,0.738,0.0812,0.0837,0.678
Pain 1993 (with Playboi Carti),0.163,0.825,0.373,0.368,0.108,0.12
Palante y Patrás,0.171,0.791,0.858,0.121,0.061,0.686
Papara,0.0664,0.6870000000000002,0.923,0.0625,0.0424,0.6630000000000001
Para Llegar Arriba (Pt.1),0.672,0.616,0.706,0.838,0.251,0.663
Parce (feat. Justin Quiles),0.421999999999999,0.6910000000000014,0.7390000000000008,0.10999999999999982,0.22899999999999945,0.8840000000000002
Party Girl,0.7490000000000002,0.7279999999999999,0.43099999999999994,0.09959999999999997,0.06220000000000001,0.6289999999999998
Party Girl (Remix),0.533,0.752,0.375,0.175,0.204,0.591
Patek,0.418,0.839,0.554,0.0923,0.181,0.727
Pegamos Tela,0.08599999999999978,0.6790000000000015,0.8569999999999994,0.24499999999999897,0.0782999999999999,0.8549999999999968
Pegate - Remix,0.0208,0.695,0.624,0.05700000000000001,0.205,0.446
Pensamientos,0.62,0.551,0.764,0.112,0.269,0.503
Pensándote,0.464,0.79,0.655,0.0837,0.0762,0.56
Perdío,0.25,0.6990000000000001,0.8370000000000011,0.15800000000000003,0.08449999999999998,0.9519999999999986
Perdón,0.29100000000000004,0.673,0.8490000000000001,0.12400000000000005,0.08430000000000003,0.9610000000000002
Perfecta,0.041,0.8619999999999999,0.779,0.344,0.0464,0.719
Perfume,0.2510000000000003,0.8439999999999993,0.8659999999999998,0.08520000000000016,0.10699999999999996,0.817999999999999
Pero Ya No,0.047499999999999966,0.8819999999999997,0.612,0.18200000000000027,0.11800000000000015,0.7419999999999992
Pero a tu lado,0.367,0.482,0.857,0.0756,0.105,0.87
Perreo Intenso,0.041700000000000015,0.747,0.9499999999999996,0.08749999999999995,0.26299999999999996,0.689
Perreo Pesau',0.19499999999999998,0.7319999999999998,0.6790000000000002,0.6509999999999999,0.13499999999999995,0.4429999999999998
Perreo en La Luna,0.26800000000000046,0.7109999999999989,0.7570000000000007,0.3669999999999999,0.2899999999999994,0.7239999999999996
Physical,0.013700000000000037,0.6469999999999978,0.8439999999999956,0.10200000000000006,0.04570000000000006,0.7460000000000035
Physical (feat. Hwa Sa),0.0288,0.661,0.873,0.136,0.0482,0.687
Piensan,0.5379999999999984,0.6770000000000014,0.721999999999999,0.10999999999999983,0.06259999999999993,0.786000000000001
Pikete Italiano,0.327,0.8350000000000002,0.4729999999999999,0.258,0.21600000000000008,0.26299999999999996
Pikete italiano,0.3270000000000002,0.8350000000000006,0.4729999999999998,0.2579999999999996,0.2159999999999999,0.26299999999999996
Piropo,0.12199999999999991,0.8659999999999998,0.747,0.04030000000000006,0.07249999999999987,0.771999999999999
"Pirueta (with Arcangel, Chencho Corleone, feat. Wisin & Yandel, Myke Towers)",0.04570000000000004,0.7959999999999996,0.8489999999999986,0.15499999999999994,0.07100000000000004,0.7839999999999994
Plastic Doll,0.0019,0.743,0.853,0.0872,0.04,0.422
Plastic Hearts,0.0511,0.551,0.756,0.0765,0.0652,0.618
Pobre Nació,0.298,0.747,0.943,0.381,0.204,0.736
Podría Ser Peor,0.209,0.688,0.913,0.0852,0.0419,0.882
Polvo,0.010500000000000006,0.7630000000000008,0.6209999999999997,0.10599999999999996,0.06599999999999999,0.5820000000000005
Ponte Pa' Mi,0.23404999999999862,0.8434999999999984,0.6684999999999984,0.09509999999999996,0.12490000000000007,0.6220000000000001
Por Mi Reggae Muero 2020,0.03609999999999995,0.6030000000000009,0.8149999999999991,0.1329999999999998,0.09039999999999988,0.7899999999999994
Por Nosotros,0.512,0.588,0.805,0.084,0.33,0.757
Por Primera Vez,0.15199999999999983,0.7160000000000006,0.5880000000000004,0.08469999999999984,0.11599999999999984,0.7070000000000005
Por la boca vive el pez,0.2550000000000003,0.640999999999999,0.8920000000000007,0.22100000000000006,0.030299999999999997,0.8410000000000005
Por Última Vez,0.618,0.641,0.398,0.186,0.0356,0.658
Porno,0.42800000000000044,0.535,0.7100000000000005,0.141,0.3239999999999999,0.5229999999999998
Portales,0.175,0.447,0.519,0.0872,0.0314,0.231
Prendemos,0.0689,0.7409999999999999,0.7320000000000001,0.149,0.05320000000000001,0.8070000000000002
Prendio (Remix),0.18999999999999906,0.7479999999999959,0.7640000000000047,0.08160000000000071,0.0614999999999998,0.7539999999999979
Prendío,0.16799999999999968,0.8299999999999987,0.5439999999999992,0.1319999999999998,0.08689999999999999,0.8960000000000007
Presiento,0.1679999999999994,0.711000000000004,0.7270000000000022,0.2960000000000012,0.1619999999999995,0.4650000000000025
Pretty Please,0.0311,0.906,0.474,0.286,0.19400000000000003,0.656
Pretty Savage,0.00886,0.701,0.556,0.106,0.0414,0.333
Princesas,0.06340000000000016,0.6829999999999988,0.8460000000000023,0.34600000000000064,0.042199999999999765,0.7059999999999962
Prisión Esperanza,0.707,0.359,0.368,0.0906,0.0665,0.461
Prisoner (feat. Dua Lipa),0.010299999999999991,0.7809999999999995,0.6700000000000007,0.07609999999999996,0.04519999999999997,0.5949999999999998
Problemas,0.6649999999999994,0.753,0.2040000000000002,0.09909999999999998,0.08509999999999997,0.29899999999999977
Propuesta Indecente,0.499,0.757,0.632,0.0723,0.0549,0.742
Puesto Pa' Guerrial,0.311,0.8670000000000005,0.686,0.10000000000000005,0.22100000000000006,0.6580000000000003
Puñales,0.0169,0.523,0.6999999999999998,0.08839999999999999,0.0404,0.265
QUE PRETENDES,0.027500000000000028,0.6390000000000007,0.7909999999999987,0.3619999999999994,0.25300000000000006,0.9389999999999993
